Date;Hour;A/A [kWh];Alumbrado [kWh];General [kWh];Punto Caliente [kWh];Refrigeracion [kWh]
31/10/2017;11:45;4.70;2.91;13.00;0.70;2.72
31/10/2017;12:00;4.60;2.79;13.76;1.40;2.78
31/10/2017;12:15;4.50;3.00;14.37;2.10;2.91
31/10/2017;12:30;4.70;2.91;12.63;0.00;2.81
31/10/2017;12:45;4.80;2.89;12.62;0.20;2.78
31/10/2017;13:00;4.70;2.91;12.50;0.20;2.50
31/10/2017;13:15;4.80;3.00;15.50;2.90;3.00
31/10/2017;13:30;4.70;2.79;15.00;2.00;3.22
31/10/2017;13:45;4.60;3.00;13.50;1.00;2.78
31/10/2017;14:00;4.70;2.91;13.88;1.20;3.00
31/10/2017;14:15;4.70;3.00;14.62;2.00;2.81
31/10/2017;14:30;4.70;2.89;13.38;0.20;3.50
31/10/2017;14:45;4.60;2.91;13.00;0.10;3.19
31/10/2017;15:00;4.90;2.79;12.74;0.10;3.31
31/10/2017;15:15;4.60;3.00;12.88;0.10;3.19
31/10/2017;15:30;4.90;2.91;13.25;0.00;3.31
31/10/2017;15:45;4.60;2.89;12.75;0.00;2.69
31/10/2017;16:00;4.90;3.00;12.00;0.20;2.22
31/10/2017;16:15;4.60;2.91;11.75;0.00;1.78
31/10/2017;16:30;4.80;2.79;12.13;0.10;2.50
31/10/2017;16:45;4.70;3.00;13.12;0.10;3.41
31/10/2017;17:00;4.70;2.91;13.38;0.10;3.50
31/10/2017;17:15;4.70;2.89;13.00;0.00;3.09
31/10/2017;17:30;4.60;2.91;12.87;0.00;3.00
31/10/2017;17:45;4.80;3.29;13.00;0.20;3.00
31/10/2017;18:00;4.60;3.21;13.63;0.70;3.00
31/10/2017;18:15;4.60;3.29;16.00;2.30;3.41
31/10/2017;18:30;4.90;3.21;13.50;0.20;3.31
31/10/2017;18:45;4.60;3.20;13.12;0.10;2.78
31/10/2017;19:00;4.90;3.30;12.50;0.00;2.50
31/10/2017;19:15;4.80;3.20;13.38;0.20;3.22
31/10/2017;19:30;4.70;3.09;13.12;0.00;3.00
31/10/2017;19:45;4.60;3.30;13.00;0.10;2.78
31/10/2017;20:00;4.80;3.20;13.25;0.10;3.00
31/10/2017;20:15;4.70;3.41;13.13;0.00;3.00
31/10/2017;20:30;4.70;3.09;13.00;0.10;2.91
31/10/2017;20:45;4.70;3.30;13.24;0.00;2.81
31/10/2017;21:00;4.60;3.20;12.88;0.30;2.78
31/10/2017;21:15;3.80;3.21;11.62;0.00;2.41
31/10/2017;21:30;0.00;3.20;8.13;0.20;2.59
31/10/2017;21:45;0.00;1.30;6.25;0.00;2.72
31/10/2017;22:00;0.00;1.09;5.25;0.00;2.00
31/10/2017;22:15;0.00;0.70;4.63;0.00;1.78
31/10/2017;22:30;0.00;0.21;4.24;0.00;2.22
31/10/2017;22:45;0.00;0.09;4.76;0.00;2.69
31/10/2017;23:00;0.00;0.20;5.12;0.00;3.00
31/10/2017;23:15;0.00;0.41;4.88;0.00;2.59
31/10/2017;23:30;0.00;0.30;4.87;0.00;2.72
31/10/2017;23:45;0.00;0.29;4.75;0.00;2.50
01/11/2017;0:00;0.00;0.41;4.62;0.00;2.50
01/11/2017;0:15;0.00;0.30;4.38;0.00;2.28
01/11/2017;0:30;0.00;0.29;4.25;0.00;2.00
01/11/2017;0:45;0.00;0.41;4.37;0.00;2.00
01/11/2017;1:00;0.00;0.09;4.26;0.00;2.31
01/11/2017;1:15;0.00;0.00;4.37;0.00;2.19
01/11/2017;1:30;0.00;0.00;4.63;0.00;2.72
01/11/2017;1:45;0.00;0.00;4.24;0.00;2.28
01/11/2017;2:00;0.00;0.00;4.00;0.00;2.31
01/11/2017;2:15;0.00;0.00;4.26;0.00;2.19
01/11/2017;2:30;0.00;0.00;3.62;0.00;2.00
01/11/2017;2:45;0.00;0.00;3.88;0.00;2.00
01/11/2017;3:00;0.00;0.00;4.12;0.00;2.41
01/11/2017;3:15;0.00;0.00;4.25;0.00;2.50
01/11/2017;3:30;0.00;0.00;4.00;0.00;2.31
01/11/2017;3:45;0.00;0.00;4.00;0.00;2.09
01/11/2017;4:00;0.00;0.00;4.13;0.20;2.19
01/11/2017;4:15;0.00;0.00;4.00;0.00;2.41
01/11/2017;4:30;0.00;0.00;4.50;0.00;2.59
01/11/2017;4:45;0.00;0.00;4.00;0.00;2.41
01/11/2017;5:00;0.00;0.00;3.87;0.00;1.90
01/11/2017;5:15;0.00;0.00;3.37;0.00;1.60
01/11/2017;5:30;0.00;0.00;3.50;0.00;1.59
01/11/2017;5:45;0.00;0.00;3.88;0.00;2.00
01/11/2017;6:00;0.00;0.00;3.88;0.00;2.41
01/11/2017;6:15;0.00;0.00;4.00;0.00;2.31
01/11/2017;6:30;0.00;0.00;3.87;0.00;1.78
01/11/2017;6:45;0.00;0.00;3.75;0.00;2.00
01/11/2017;7:00;0.00;0.00;3.75;0.00;2.00
01/11/2017;7:15;0.00;0.00;3.75;0.10;2.31
01/11/2017;7:30;0.00;0.00;3.88;0.00;2.19
01/11/2017;7:45;0.00;0.00;4.00;0.00;2.22
01/11/2017;8:00;0.00;0.00;4.12;0.00;2.28
01/11/2017;8:15;0.00;0.00;3.50;0.00;2.00
01/11/2017;8:30;0.00;0.00;3.62;0.00;2.00
01/11/2017;8:45;0.00;0.00;4.00;0.00;2.00
